Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:52:04,31-01-2024 22:52:04,0.254s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:52:04,31-01-2024 22:52:07,2.395s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:52:07,31-01-2024 22:52:11,4.073s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:52:11,31-01-2024 22:52:11,0.360s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:52:11,31-01-2024 22:52:12,0.354s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:52:12,31-01-2024 22:52:12,0.236s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:52:12,31-01-2024 22:52:30,18.235s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:52:12,31-01-2024 22:52:12,0.013s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:52:12,31-01-2024 22:52:18,6.474s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:52:18,31-01-2024 22:52:20,1.218s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:52:20,31-01-2024 22:52:20,0.562s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:52:20,31-01-2024 22:52:21,1.011s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:52:21,31-01-2024 22:52:21,0.261s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:52:21,31-01-2024 22:52:24,2.831s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:52:24,31-01-2024 22:52:29,4.973s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:52:29,31-01-2024 22:52:29,0.327s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:52:29,31-01-2024 22:52:30,0.325s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:52:30,31-01-2024 22:52:30,0.222s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:52:30,31-01-2024 22:52:51,20.931s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:52:30,31-01-2024 22:52:30,0.010s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:52:30,31-01-2024 22:52:38,7.524s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:52:38,31-01-2024 22:52:39,1.855s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:52:39,31-01-2024 22:52:40,0.652s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:52:40,31-01-2024 22:52:41,1.012s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:52:41,31-01-2024 22:52:41,0.259s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:52:41,31-01-2024 22:52:46,4.964s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:52:46,31-01-2024 22:52:50,3.743s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:52:50,31-01-2024 22:52:50,0.329s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:52:50,31-01-2024 22:52:51,0.334s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:52:51,31-01-2024 22:52:51,0.239s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:52:51,31-01-2024 22:53:12,20.981s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:52:51,31-01-2024 22:52:51,0.010s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:52:51,31-01-2024 22:52:58,6.648s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:52:58,31-01-2024 22:52:59,1.321s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:52:59,31-01-2024 22:53:00,0.596s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:53:00,31-01-2024 22:53:01,1.014s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:53:01,31-01-2024 22:53:01,0.261s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:53:01,31-01-2024 22:53:06,4.844s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:53:06,31-01-2024 22:53:11,5.340s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:53:11,31-01-2024 22:53:11,0.367s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:53:11,31-01-2024 22:53:12,0.338s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:53:12,31-01-2024 22:53:12,0.233s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:53:12,31-01-2024 22:53:33,20.825s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:53:12,31-01-2024 22:53:12,0.011s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:53:12,31-01-2024 22:53:19,6.486s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:53:19,31-01-2024 22:53:23,4.078s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:53:23,31-01-2024 22:53:23,0.536s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:53:23,31-01-2024 22:53:24,1.009s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:53:24,31-01-2024 22:53:24,0.266s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:53:24,31-01-2024 22:53:27,2.896s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:53:27,31-01-2024 22:53:32,4.626s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:53:32,31-01-2024 22:53:32,0.337s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:53:32,31-01-2024 22:53:33,0.325s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:53:33,31-01-2024 22:53:33,0.229s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:53:33,31-01-2024 22:53:51,18.381s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:53:33,31-01-2024 22:53:33,0.012s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:53:33,31-01-2024 22:53:39,6.230s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:53:39,31-01-2024 22:53:40,1.253s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:53:40,31-01-2024 22:53:41,0.690s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:53:41,31-01-2024 22:53:42,1.008s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:53:42,31-01-2024 22:53:42,0.361s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:53:42,31-01-2024 22:53:46,3.268s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:53:46,31-01-2024 22:53:50,4.661s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:53:50,31-01-2024 22:53:51,0.340s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:53:51,31-01-2024 22:53:51,0.330s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:53:51,31-01-2024 22:53:51,0.221s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:53:51,31-01-2024 22:54:10,18.753s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:53:51,31-01-2024 22:53:51,0.017s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:53:51,31-01-2024 22:53:57,6.239s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:53:57,31-01-2024 22:53:59,1.268s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:53:59,31-01-2024 22:53:59,0.543s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:53:59,31-01-2024 22:54:00,1.002s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:54:00,31-01-2024 22:54:01,0.468s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:54:01,31-01-2024 22:54:04,2.754s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:54:04,31-01-2024 22:54:09,5.563s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:54:09,31-01-2024 22:54:09,0.352s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:54:09,31-01-2024 22:54:10,0.312s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:54:10,31-01-2024 22:54:10,0.224s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:54:10,31-01-2024 22:54:30,19.597s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:54:10,31-01-2024 22:54:10,0.009s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:54:10,31-01-2024 22:54:18,7.805s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:54:18,31-01-2024 22:54:19,1.128s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:54:19,31-01-2024 22:54:20,0.638s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:54:20,31-01-2024 22:54:21,1.009s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:54:21,31-01-2024 22:54:21,0.361s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:54:21,31-01-2024 22:54:24,3.234s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:54:24,31-01-2024 22:54:29,4.534s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:54:29,31-01-2024 22:54:29,0.327s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:54:29,31-01-2024 22:54:29,0.314s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:54:29,31-01-2024 22:54:30,0.229s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:54:30,31-01-2024 22:54:50,19.999s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:54:30,31-01-2024 22:54:30,0.008s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:54:30,31-01-2024 22:54:38,7.990s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:54:38,31-01-2024 22:54:39,1.500s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:54:39,31-01-2024 22:54:40,0.649s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:54:40,31-01-2024 22:54:41,1.009s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:54:41,31-01-2024 22:54:41,0.251s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:54:41,31-01-2024 22:54:44,3.101s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:54:44,31-01-2024 22:54:49,4.562s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:54:49,31-01-2024 22:54:49,0.356s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:54:49,31-01-2024 22:54:49,0.333s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:54:49,31-01-2024 22:54:50,0.230s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:54:50,31-01-2024 22:55:10,20.642s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:54:50,31-01-2024 22:54:50,0.009s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:54:50,31-01-2024 22:54:58,8.345s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:54:58,31-01-2024 22:55:00,1.598s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:55:00,31-01-2024 22:55:00,0.664s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:55:00,31-01-2024 22:55:01,1.006s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:55:01,31-01-2024 22:55:01,0.263s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:55:01,31-01-2024 22:55:04,2.700s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:55:04,31-01-2024 22:55:08,4.253s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:55:08,31-01-2024 22:55:09,0.339s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:55:09,31-01-2024 22:55:09,0.333s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:55:09,31-01-2024 22:55:10,1.124s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:55:10,31-01-2024 22:55:31,20.650s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:55:10,31-01-2024 22:55:10,0.007s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:55:10,31-01-2024 22:55:17,6.539s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:55:17,31-01-2024 22:55:18,1.146s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:55:18,31-01-2024 22:55:18,0.559s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:55:18,31-01-2024 22:55:19,1.002s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:55:19,31-01-2024 22:55:20,0.466s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:55:20,31-01-2024 22:55:26,5.866s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:55:26,31-01-2024 22:55:30,4.173s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:55:30,31-01-2024 22:55:30,0.337s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:55:30,31-01-2024 22:55:31,0.321s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:55:31,31-01-2024 22:55:31,0.224s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:55:31,31-01-2024 22:55:51,19.638s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:55:31,31-01-2024 22:55:31,0.009s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:55:31,31-01-2024 22:55:37,6.315s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:55:37,31-01-2024 22:55:38,1.135s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:55:38,31-01-2024 22:55:39,0.573s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:55:39,31-01-2024 22:55:40,1.003s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:55:40,31-01-2024 22:55:40,0.252s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:55:40,31-01-2024 22:55:43,2.990s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:55:43,31-01-2024 22:55:50,6.402s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:55:50,31-01-2024 22:55:50,0.343s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:55:50,31-01-2024 22:55:50,0.333s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:55:50,31-01-2024 22:55:51,0.265s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:55:51,31-01-2024 22:56:08,17.790s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:55:51,31-01-2024 22:55:51,0.008s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:55:51,31-01-2024 22:55:57,6.385s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:55:57,31-01-2024 22:55:58,1.182s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:55:58,31-01-2024 22:55:59,0.669s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:55:59,31-01-2024 22:56:00,1.012s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:56:00,31-01-2024 22:56:00,0.263s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:56:00,31-01-2024 22:56:03,2.726s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:56:03,31-01-2024 22:56:07,4.637s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:56:07,31-01-2024 22:56:08,0.358s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:56:08,31-01-2024 22:56:08,0.319s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:56:08,31-01-2024 22:56:08,0.224s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:56:08,31-01-2024 22:56:27,19.070s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:56:08,31-01-2024 22:56:08,0.007s,PASSED
"callTestCase(findTestCase(""ESO/Misc Tests/Open ESO Page""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:56:08,31-01-2024 22:56:16,7.205s,PASSED
helpers.Misc.OpenSearchBar(),Chrome 120.0.0.0,,,31-01-2024 22:56:16,31-01-2024 22:56:17,1.203s,PASSED
"setText(findTestObject(""ESO/Page_Home/Search Bar/inputsearchBox""), Character_Name)",Chrome 120.0.0.0,,,31-01-2024 22:56:17,31-01-2024 22:56:18,0.864s,PASSED
delay(1),Chrome 120.0.0.0,,,31-01-2024 22:56:18,31-01-2024 22:56:19,1.011s,PASSED
"verifyElementPresent(findTestObject(""ESO/Page_Home/Search Bar/div_Character suggestion""), 0)",Chrome 120.0.0.0,,,31-01-2024 22:56:19,31-01-2024 22:56:19,0.248s,PASSED
"click(findTestObject(""ESO/Page_Home/Search Bar/a_Character suggestion""))",Chrome 120.0.0.0,,,31-01-2024 22:56:19,31-01-2024 22:56:22,3.538s,PASSED
"callTestCase(findTestCase(""ESO/Age Valitadion/A002 - Valid Age""), [:], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,31-01-2024 22:56:22,31-01-2024 22:56:26,4.078s,PASSED
"verifyTextPresent(Character_Name.toUpperCase(), false)",Chrome 120.0.0.0,,,31-01-2024 22:56:26,31-01-2024 22:56:27,0.343s,PASSED
"verifyTextPresent(""MEET THE CHARACTER"", false)",Chrome 120.0.0.0,,,31-01-2024 22:56:27,31-01-2024 22:56:27,0.323s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,31-01-2024 22:56:27,31-01-2024 22:56:27,0.240s,PASSED
,,,,,,,
Test Cases/Data-Driven/DD002 - Meet the Characters,Chrome 120.0.0.0,Test Case to search for characters in game,Data-Driven,31-01-2024 22:56:27,31-01-2024 22:56:47,19.630s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Companions""), false)",Chrome 120.0.0.0,,,31-01-2024 22:56:27,31-01-2024 22:56:27,0.009s,PASSED
